"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10768627, SEN S/N: 10768627)","Temp, °C (LGR S/N: 10768627, SEN S/N: 10768627)","Coupler Attached (LGR S/N: 10768627)","Stopped (LGR S/N: 10768627)","End Of File (LGR S/N: 10768627)"
1939,08/24/16 02:06:23 PM,6.55,25.48,,,
1940,08/24/16 02:21:23 PM,6.53,25.54,,,
1941,08/24/16 02:36:23 PM,6.61,25.60,,,
1942,08/24/16 02:51:23 PM,6.74,25.66,,,
1943,08/24/16 03:06:23 PM,6.91,25.72,,,
1944,08/24/16 03:21:23 PM,7.06,25.80,,,
1945,08/24/16 03:36:23 PM,7.07,25.88,,,
1946,08/24/16 03:51:23 PM,6.91,25.94,,,
1947,08/24/16 04:06:23 PM,7.12,25.98,,,
1948,08/24/16 04:21:23 PM,7.13,26.06,,,
1949,08/24/16 04:36:23 PM,7.17,26.08,,,
1950,08/24/16 04:51:23 PM,7.22,26.12,,,
1951,08/24/16 05:06:23 PM,7.26,26.18,,,
1952,08/24/16 05:21:23 PM,7.27,26.20,,,
1953,08/24/16 05:36:23 PM,7.26,26.24,,,
1954,08/24/16 05:51:23 PM,7.18,26.26,,,
1955,08/24/16 06:06:23 PM,7.18,26.28,,,
1956,08/24/16 06:21:23 PM,7.16,26.28,,,
1957,08/24/16 06:36:23 PM,7.17,26.28,,,
1958,08/24/16 06:51:23 PM,7.04,26.26,,,
1959,08/24/16 07:06:23 PM,6.90,26.24,,,
1960,08/24/16 07:21:23 PM,6.92,26.22,,,
1961,08/24/16 07:36:23 PM,6.83,26.18,,,
1962,08/24/16 07:51:23 PM,6.88,26.14,,,
1963,08/24/16 08:06:23 PM,6.86,26.10,,,
1964,08/24/16 08:21:23 PM,6.76,26.04,,,
1965,08/24/16 08:36:23 PM,6.68,26.00,,,
1966,08/24/16 08:51:23 PM,6.61,25.92,,,
1967,08/24/16 09:06:23 PM,6.58,25.86,,,
1968,08/24/16 09:21:23 PM,6.52,25.80,,,
1969,08/24/16 09:36:23 PM,6.41,25.74,,,
1970,08/24/16 09:51:23 PM,6.36,25.66,,,
1971,08/24/16 10:06:23 PM,6.29,25.58,,,
1972,08/24/16 10:21:23 PM,6.25,25.50,,,
1973,08/24/16 10:36:23 PM,6.19,25.42,,,
1974,08/24/16 10:51:23 PM,6.11,25.36,,,
1975,08/24/16 11:06:23 PM,6.02,25.28,,,
1976,08/24/16 11:21:23 PM,6.03,25.18,,,
1977,08/24/16 11:36:23 PM,5.92,25.10,,,
1978,08/24/16 11:51:23 PM,5.81,25.02,,,
1979,08/25/16 12:06:23 AM,5.73,24.92,,,
1980,08/25/16 12:21:23 AM,5.63,24.84,,,
1981,08/25/16 12:36:23 AM,5.62,24.78,,,
1982,08/25/16 12:51:23 AM,5.51,24.70,,,
1983,08/25/16 01:06:23 AM,5.45,24.62,,,
1984,08/25/16 01:21:23 AM,5.36,24.54,,,
1985,08/25/16 01:36:23 AM,5.37,24.48,,,
1986,08/25/16 01:51:23 AM,5.37,24.40,,,
1987,08/25/16 02:06:23 AM,5.30,24.34,,,
1988,08/25/16 02:21:23 AM,5.30,24.28,,,
1989,08/25/16 02:36:23 AM,5.28,24.22,,,
1990,08/25/16 02:51:23 AM,5.28,24.16,,,
1991,08/25/16 03:06:23 AM,5.26,24.10,,,
1992,08/25/16 03:21:23 AM,5.22,24.04,,,
1993,08/25/16 03:36:23 AM,5.14,23.98,,,
1994,08/25/16 03:51:23 AM,5.18,23.92,,,
1995,08/25/16 04:06:23 AM,5.12,23.86,,,
1996,08/25/16 04:21:23 AM,5.25,23.82,,,
1997,08/25/16 04:36:23 AM,5.21,23.78,,,
1998,08/25/16 04:51:23 AM,5.18,23.74,,,
1999,08/25/16 05:06:23 AM,5.15,23.70,,,
2000,08/25/16 05:21:23 AM,5.14,23.64,,,
2001,08/25/16 05:36:23 AM,5.15,23.60,,,
2002,08/25/16 05:51:23 AM,5.13,23.56,,,
2003,08/25/16 06:06:23 AM,5.19,23.50,,,
2004,08/25/16 06:21:23 AM,5.16,23.46,,,
2005,08/25/16 06:36:23 AM,5.15,23.42,,,
2006,08/25/16 06:51:23 AM,5.16,23.38,,,
2007,08/25/16 07:06:23 AM,5.13,23.36,,,
2008,08/25/16 07:21:23 AM,5.16,23.34,,,
2009,08/25/16 07:36:23 AM,5.15,23.36,,,
2010,08/25/16 07:51:23 AM,5.08,23.38,,,
2011,08/25/16 08:06:23 AM,5.07,23.40,,,
2012,08/25/16 08:21:23 AM,5.03,23.44,,,
2013,08/25/16 08:36:23 AM,5.04,23.46,,,
2014,08/25/16 08:51:23 AM,5.01,23.48,,,
2015,08/25/16 09:06:23 AM,4.97,23.48,,,
2016,08/25/16 09:21:23 AM,5.48,23.50,,,
2017,08/25/16 09:25:46 AM,,,Logged,,
2018,08/25/16 09:25:52 AM,,,,Logged,Logged
